week,start_date,end_date,zip,tests,cases,deaths
27,2020-09-13,2020-09-19,90621,409,17,0
27,2020-09-13,2020-09-19,90623,207,2,0
27,2020-09-13,2020-09-19,90630,664,15,0
27,2020-09-13,2020-09-19,90631,926,42,1
27,2020-09-13,2020-09-19,90680,271,15,0
27,2020-09-13,2020-09-19,90720,319,13,1
27,2020-09-13,2020-09-19,90740,290,8,0
27,2020-09-13,2020-09-19,90742,7,0,0
27,2020-09-13,2020-09-19,92602,267,2,0
27,2020-09-13,2020-09-19,92603,234,3,0
27,2020-09-13,2020-09-19,92604,251,8,0
27,2020-09-13,2020-09-19,92606,241,6,0
27,2020-09-13,2020-09-19,92610,136,2,0
27,2020-09-13,2020-09-19,92612,343,8,0
27,2020-09-13,2020-09-19,92614,313,9,0
27,2020-09-13,2020-09-19,92617,163,0,0
27,2020-09-13,2020-09-19,92618,565,15,0
27,2020-09-13,2020-09-19,92620,609,16,0
27,2020-09-13,2020-09-19,92624,69,0,0
27,2020-09-13,2020-09-19,92625,128,0,0
27,2020-09-13,2020-09-19,92626,1244,11,1
27,2020-09-13,2020-09-19,92627,624,16,0
27,2020-09-13,2020-09-19,92629,234,4,0
27,2020-09-13,2020-09-19,92630,664,27,0
27,2020-09-13,2020-09-19,92637,251,30,0
27,2020-09-13,2020-09-19,92646,566,13,0
27,2020-09-13,2020-09-19,92647,602,23,1
27,2020-09-13,2020-09-19,92648,672,14,2
27,2020-09-13,2020-09-19,92649,463,8,0
27,2020-09-13,2020-09-19,92651,330,10,1
27,2020-09-13,2020-09-19,92653,415,13,0
27,2020-09-13,2020-09-19,92655,61,1,0
27,2020-09-13,2020-09-19,92656,496,14,0
27,2020-09-13,2020-09-19,92657,180,1,0
27,2020-09-13,2020-09-19,92660,393,4,0
27,2020-09-13,2020-09-19,92661,29,1,0
27,2020-09-13,2020-09-19,92662,21,0,0
27,2020-09-13,2020-09-19,92663,286,9,3
27,2020-09-13,2020-09-19,92672,322,10,1
27,2020-09-13,2020-09-19,92673,298,10,0
27,2020-09-13,2020-09-19,92675,468,24,0
27,2020-09-13,2020-09-19,92677,565,16,1
27,2020-09-13,2020-09-19,92679,271,8,0
27,2020-09-13,2020-09-19,92683,777,31,2
27,2020-09-13,2020-09-19,92688,361,10,0
27,2020-09-13,2020-09-19,92691,449,16,1
27,2020-09-13,2020-09-19,92692,453,12,1
27,2020-09-13,2020-09-19,92694,374,7,0
27,2020-09-13,2020-09-19,92701,588,33,0
27,2020-09-13,2020-09-19,92703,1154,64,1
27,2020-09-13,2020-09-19,92704,806,80,0
27,2020-09-13,2020-09-19,92705,580,16,1
27,2020-09-13,2020-09-19,92706,429,34,2
27,2020-09-13,2020-09-19,92707,765,94,0
27,2020-09-13,2020-09-19,92708,595,6,0
27,2020-09-13,2020-09-19,92780,498,27,2
27,2020-09-13,2020-09-19,92782,293,7,0
27,2020-09-13,2020-09-19,92801,798,37,1
27,2020-09-13,2020-09-19,92802,510,27,1
27,2020-09-13,2020-09-19,92804,1143,68,7
27,2020-09-13,2020-09-19,92805,871,67,0
27,2020-09-13,2020-09-19,92806,452,22,0
27,2020-09-13,2020-09-19,92807,332,13,1
27,2020-09-13,2020-09-19,92808,160,4,1
27,2020-09-13,2020-09-19,92821,433,4,0
27,2020-09-13,2020-09-19,92823,50,1,0
27,2020-09-13,2020-09-19,92831,467,17,1
27,2020-09-13,2020-09-19,92832,363,19,0
27,2020-09-13,2020-09-19,92833,518,14,3
27,2020-09-13,2020-09-19,92835,498,34,7
27,2020-09-13,2020-09-19,92840,739,40,2
27,2020-09-13,2020-09-19,92841,292,5,0
27,2020-09-13,2020-09-19,92843,445,18,1
27,2020-09-13,2020-09-19,92844,189,10,0
27,2020-09-13,2020-09-19,92845,130,1,1
27,2020-09-13,2020-09-19,92861,64,1,0
27,2020-09-13,2020-09-19,92865,191,5,0
27,2020-09-13,2020-09-19,92866,186,6,0
27,2020-09-13,2020-09-19,92867,375,9,0
27,2020-09-13,2020-09-19,92868,538,15,3
27,2020-09-13,2020-09-19,92869,314,18,0
27,2020-09-13,2020-09-19,92870,568,24,3
27,2020-09-13,2020-09-19,92886,508,21,0
27,2020-09-13,2020-09-19,92887,223,21,0
28,2020-09-20,2020-09-26,90620,698,29,0
28,2020-09-20,2020-09-26,90621,407,20,0
28,2020-09-20,2020-09-26,90623,231,8,0
28,2020-09-20,2020-09-26,90630,774,19,0
28,2020-09-20,2020-09-26,90631,875,50,1
28,2020-09-20,2020-09-26,90680,327,11,1
28,2020-09-20,2020-09-26,90720,320,17,2
28,2020-09-20,2020-09-26,90740,286,5,0
28,2020-09-20,2020-09-26,90742,8,0,0
28,2020-09-20,2020-09-26,92602,293,1,0
28,2020-09-20,2020-09-26,92603,225,4,0
28,2020-09-20,2020-09-26,92604,369,11,0
28,2020-09-20,2020-09-26,92606,255,5,0
28,2020-09-20,2020-09-26,92610,106,0,0
28,2020-09-20,2020-09-26,92612,341,6,0
28,2020-09-20,2020-09-26,92614,308,2,0
28,2020-09-20,2020-09-26,92617,158,1,0
28,2020-09-20,2020-09-26,92618,609,12,0
28,2020-09-20,2020-09-26,92620,700,17,0
28,2020-09-20,2020-09-26,92624,69,2,0
28,2020-09-20,2020-09-26,92625,118,1,0
28,2020-09-20,2020-09-26,92626,1324,12,1
28,2020-09-20,2020-09-26,92627,669,29,1
28,2020-09-20,2020-09-26,92629,200,6,0
28,2020-09-20,2020-09-26,92630,759,27,0
28,2020-09-20,2020-09-26,92637,221,9,1
28,2020-09-20,2020-09-26,92646,604,16,0
28,2020-09-20,2020-09-26,92647,661,16,0
28,2020-09-20,2020-09-26,92648,636,12,1
28,2020-09-20,2020-09-26,92649,379,11,0
28,2020-09-20,2020-09-26,92651,249,4,0
28,2020-09-20,2020-09-26,92653,365,12,1
28,2020-09-20,2020-09-26,92655,69,0,0
28,2020-09-20,2020-09-26,92656,493,11,0
28,2020-09-20,2020-09-26,92657,127,2,0
28,2020-09-20,2020-09-26,92660,375,10,0
28,2020-09-20,2020-09-26,92661,33,1,0
28,2020-09-20,2020-09-26,92662,28,1,0
28,2020-09-20,2020-09-26,92663,348,7,1
28,2020-09-20,2020-09-26,92672,357,15,0
28,2020-09-20,2020-09-26,92673,283,14,0
28,2020-09-20,2020-09-26,92675,405,37,1
28,2020-09-20,2020-09-26,92677,573,17,0
28,2020-09-20,2020-09-26,92679,258,4,0
28,2020-09-20,2020-09-26,92683,809,46,0
28,2020-09-20,2020-09-26,92688,388,8,0
28,2020-09-20,2020-09-26,92691,477,22,0
28,2020-09-20,2020-09-26,92692,467,17,0
28,2020-09-20,2020-09-26,92694,301,7,0
28,2020-09-20,2020-09-26,92701,565,39,5
28,2020-09-20,2020-09-26,92703,1279,86,0
28,2020-09-20,2020-09-26,92704,802,79,1
28,2020-09-20,2020-09-26,92705,507,32,2
28,2020-09-20,2020-09-26,92706,457,32,1
28,2020-09-20,2020-09-26,92707,706,62,1
28,2020-09-20,2020-09-26,92708,687,14,0
28,2020-09-20,2020-09-26,92780,594,44,1
28,2020-09-20,2020-09-26,92782,290,11,0
28,2020-09-20,2020-09-26,92801,899,43,1
28,2020-09-20,2020-09-26,92802,649,29,0
28,2020-09-20,2020-09-26,92804,1375,93,3
28,2020-09-20,2020-09-26,92805,937,78,3
28,2020-09-20,2020-09-26,92806,497,39,0
28,2020-09-20,2020-09-26,92807,415,12,2
28,2020-09-20,2020-09-26,92808,221,5,0
28,2020-09-20,2020-09-26,92821,476,16,0
28,2020-09-20,2020-09-26,92823,60,2,0
28,2020-09-20,2020-09-26,92831,590,31,0
28,2020-09-20,2020-09-26,92832,337,12,1
28,2020-09-20,2020-09-26,92833,616,33,0
28,2020-09-20,2020-09-26,92835,593,52,6
28,2020-09-20,2020-09-26,92840,804,56,1
28,2020-09-20,2020-09-26,92841,359,7,0
28,2020-09-20,2020-09-26,92843,478,23,1
28,2020-09-20,2020-09-26,92844,187,11,1
28,2020-09-20,2020-09-26,92845,153,4,0
28,2020-09-20,2020-09-26,92861,84,1,0
28,2020-09-20,2020-09-26,92865,187,5,0
28,2020-09-20,2020-09-26,92866,212,7,1
28,2020-09-20,2020-09-26,92867,440,21,1
28,2020-09-20,2020-09-26,92868,591,16,1
28,2020-09-20,2020-09-26,92869,328,15,0
28,2020-09-20,2020-09-26,92870,588,26,0
28,2020-09-20,2020-09-26,92886,583,33,0
28,2020-09-20,2020-09-26,92887,206,5,0
29,2020-09-27,2020-10-03,90620,717,25,1
29,2020-09-27,2020-10-03,90621,446,23,0
29,2020-09-27,2020-10-03,90623,236,8,1
29,2020-09-27,2020-10-03,90630,809,18,0
29,2020-09-27,2020-10-03,90631,892,59,3
29,2020-09-27,2020-10-03,90680,343,21,0
29,2020-09-27,2020-10-03,90720,466,22,2
29,2020-09-27,2020-10-03,90740,307,5,1
29,2020-09-27,2020-10-03,90742,14,0,0
29,2020-09-27,2020-10-03,92602,314,2,0
29,2020-09-27,2020-10-03,92603,206,2,0
29,2020-09-27,2020-10-03,92604,348,8,0
29,2020-09-27,2020-10-03,92606,311,3,0
29,2020-09-27,2020-10-03,92610,115,2,0
29,2020-09-27,2020-10-03,92612,419,4,0
29,2020-09-27,2020-10-03,92614,380,7,0
29,2020-09-27,2020-10-03,92617,231,6,0
29,2020-09-27,2020-10-03,92618,670,11,0
29,2020-09-27,2020-10-03,92620,640,14,0
29,2020-09-27,2020-10-03,92624,86,2,0
29,2020-09-27,2020-10-03,92625,127,1,0
29,2020-09-27,2020-10-03,92626,1339,27,1
29,2020-09-27,2020-10-03,92627,686,26,1
29,2020-09-27,2020-10-03,92629,246,8,0
29,2020-09-27,2020-10-03,92630,717,22,0
29,2020-09-27,2020-10-03,92637,516,4,1
29,2020-09-27,2020-10-03,92646,627,7,0
29,2020-09-27,2020-10-03,92647,583,13,0
29,2020-09-27,2020-10-03,92648,598,13,2
29,2020-09-27,2020-10-03,92649,539,8,0
29,2020-09-27,2020-10-03,92651,249,4,0
29,2020-09-27,2020-10-03,92653,385,11,0
29,2020-09-27,2020-10-03,92655,62,1,0
29,2020-09-27,2020-10-03,92656,714,16,0
29,2020-09-27,2020-10-03,92657,124,2,0
29,2020-09-27,2020-10-03,92660,395,6,0
29,2020-09-27,2020-10-03,92661,33,1,0
29,2020-09-27,2020-10-03,92662,19,0,0
29,2020-09-27,2020-10-03,92663,330,10,1
29,2020-09-27,2020-10-03,92672,307,9,0
29,2020-09-27,2020-10-03,92673,253,7,0
29,2020-09-27,2020-10-03,92675,421,33,0
29,2020-09-27,2020-10-03,92677,554,17,0
29,2020-09-27,2020-10-03,92679,315,7,0
29,2020-09-27,2020-10-03,92683,853,44,0
29,2020-09-27,2020-10-03,92688,422,7,1
29,2020-09-27,2020-10-03,92691,528,28,1
29,2020-09-27,2020-10-03,92692,445,10,0
29,2020-09-27,2020-10-03,92694,343,13,0
29,2020-09-27,2020-10-03,92701,520,33,0
29,2020-09-27,2020-10-03,92703,939,68,1
29,2020-09-27,2020-10-03,92704,781,53,2
29,2020-09-27,2020-10-03,92705,514,40,1
29,2020-09-27,2020-10-03,92706,361,26,0
29,2020-09-27,2020-10-03,92707,666,44,1
29,2020-09-27,2020-10-03,92708,655,14,1
29,2020-09-27,2020-10-03,92780,603,53,0
29,2020-09-27,2020-10-03,92782,311,8,0
29,2020-09-27,2020-10-03,92801,790,35,1
29,2020-09-27,2020-10-03,92802,657,38,0
29,2020-09-27,2020-10-03,92804,1342,66,3
29,2020-09-27,2020-10-03,92805,955,70,2
29,2020-09-27,2020-10-03,92806,535,51,2
29,2020-09-27,2020-10-03,92807,428,17,2
29,2020-09-27,2020-10-03,92808,232,6,0
29,2020-09-27,2020-10-03,92821,540,18,1
29,2020-09-27,2020-10-03,92823,78,1,0
29,2020-09-27,2020-10-03,92831,608,22,0
29,2020-09-27,2020-10-03,92832,339,7,1
29,2020-09-27,2020-10-03,92833,683,36,1
29,2020-09-27,2020-10-03,92835,548,32,8
29,2020-09-27,2020-10-03,92840,831,58,4
29,2020-09-27,2020-10-03,92841,390,16,0
29,2020-09-27,2020-10-03,92843,485,22,0
29,2020-09-27,2020-10-03,92844,203,16,0
29,2020-09-27,2020-10-03,92845,178,3,0
29,2020-09-27,2020-10-03,92861,67,2,0
29,2020-09-27,2020-10-03,92865,241,19,0
29,2020-09-27,2020-10-03,92866,203,10,0
29,2020-09-27,2020-10-03,92867,477,14,0
29,2020-09-27,2020-10-03,92868,653,16,0
29,2020-09-27,2020-10-03,92869,352,15,0
29,2020-09-27,2020-10-03,92870,705,36,0
29,2020-09-27,2020-10-03,92886,652,22,0
29,2020-09-27,2020-10-03,92887,217,10,0
30,2020-10-04,2020-10-10,90620,802,27,0
30,2020-10-04,2020-10-10,90621,513,32,0
30,2020-10-04,2020-10-10,90623,250,1,0
30,2020-10-04,2020-10-10,90630,857,8,2
30,2020-10-04,2020-10-10,90631,1052,42,0
30,2020-10-04,2020-10-10,90680,445,29,0
30,2020-10-04,2020-10-10,90720,411,8,2
30,2020-10-04,2020-10-10,90740,343,8,0
30,2020-10-04,2020-10-10,90742,15,0,0
30,2020-10-04,2020-10-10,92602,334,1,0
30,2020-10-04,2020-10-10,92603,253,0,0
30,2020-10-04,2020-10-10,92604,343,5,0
30,2020-10-04,2020-10-10,92606,310,0,0
30,2020-10-04,2020-10-10,92610,137,2,0
30,2020-10-04,2020-10-10,92612,449,8,0
30,2020-10-04,2020-10-10,92614,368,7,0
30,2020-10-04,2020-10-10,92617,284,0,0
30,2020-10-04,2020-10-10,92618,728,10,0
30,2020-10-04,2020-10-10,92620,739,10,0
30,2020-10-04,2020-10-10,92624,125,5,0
30,2020-10-04,2020-10-10,92625,143,2,0
30,2020-10-04,2020-10-10,92626,1571,39,0
30,2020-10-04,2020-10-10,92627,771,34,2
30,2020-10-04,2020-10-10,92629,258,10,0
30,2020-10-04,2020-10-10,92630,863,14,0
30,2020-10-04,2020-10-10,92637,230,4,1
30,2020-10-04,2020-10-10,92646,735,18,0
30,2020-10-04,2020-10-10,92647,731,17,0
30,2020-10-04,2020-10-10,92648,869,19,0
30,2020-10-04,2020-10-10,92649,527,13,0
30,2020-10-04,2020-10-10,92651,288,9,0
30,2020-10-04,2020-10-10,92653,392,10,0
30,2020-10-04,2020-10-10,92655,87,4,0
30,2020-10-04,2020-10-10,92656,594,17,0
30,2020-10-04,2020-10-10,92657,122,2,0
30,2020-10-04,2020-10-10,92660,494,15,0
30,2020-10-04,2020-10-10,92661,36,0,0
30,2020-10-04,2020-10-10,92662,17,0,0
30,2020-10-04,2020-10-10,92663,429,7,1
30,2020-10-04,2020-10-10,92672,339,11,0
30,2020-10-04,2020-10-10,92673,305,7,0
30,2020-10-04,2020-10-10,92675,460,29,1
30,2020-10-04,2020-10-10,92677,669,24,0
30,2020-10-04,2020-10-10,92679,316,5,0
30,2020-10-04,2020-10-10,92683,1001,34,0
30,2020-10-04,2020-10-10,92688,515,12,0
30,2020-10-04,2020-10-10,92691,626,21,0
30,2020-10-04,2020-10-10,92692,527,11,0
30,2020-10-04,2020-10-10,92694,353,8,0
30,2020-10-04,2020-10-10,92701,681,43,0
30,2020-10-04,2020-10-10,92703,1243,61,0
30,2020-10-04,2020-10-10,92704,883,79,1
30,2020-10-04,2020-10-10,92705,560,28,0
30,2020-10-04,2020-10-10,92706,411,24,0
30,2020-10-04,2020-10-10,92707,840,65,2
30,2020-10-04,2020-10-10,92708,720,16,1
30,2020-10-04,2020-10-10,92780,696,40,0
30,2020-10-04,2020-10-10,92782,341,2,0
30,2020-10-04,2020-10-10,92801,1013,51,2
30,2020-10-04,2020-10-10,92802,674,31,0
30,2020-10-04,2020-10-10,92804,1531,57,4
30,2020-10-04,2020-10-10,92805,1133,90,2
30,2020-10-04,2020-10-10,92806,592,45,0
30,2020-10-04,2020-10-10,92807,542,17,0
30,2020-10-04,2020-10-10,92808,302,5,0
30,2020-10-04,2020-10-10,92821,658,27,0
30,2020-10-04,2020-10-10,92823,103,3,0
30,2020-10-04,2020-10-10,92831,641,23,0
30,2020-10-04,2020-10-10,92832,399,14,0
30,2020-10-04,2020-10-10,92833,681,33,0
30,2020-10-04,2020-10-10,92835,605,25,5
30,2020-10-04,2020-10-10,92840,862,35,7
30,2020-10-04,2020-10-10,92841,414,10,0
30,2020-10-04,2020-10-10,92843,491,23,0
30,2020-10-04,2020-10-10,92844,250,12,0
30,2020-10-04,2020-10-10,92845,213,2,0
30,2020-10-04,2020-10-10,92861,68,0,0
30,2020-10-04,2020-10-10,92865,319,23,1
30,2020-10-04,2020-10-10,92866,249,12,0
30,2020-10-04,2020-10-10,92867,583,37,0
30,2020-10-04,2020-10-10,92868,710,28,0
30,2020-10-04,2020-10-10,92869,399,7,0
30,2020-10-04,2020-10-10,92870,751,33,0
30,2020-10-04,2020-10-10,92886,661,25,0
30,2020-10-04,2020-10-10,92887,264,10,0
31,2020-10-11,2020-10-17,90620,751,27,0
31,2020-10-11,2020-10-17,90621,479,27,0
31,2020-10-11,2020-10-17,90623,260,4,0
31,2020-10-11,2020-10-17,90630,797,13,0
31,2020-10-11,2020-10-17,90631,1003,60,1
31,2020-10-11,2020-10-17,90680,422,10,0
31,2020-10-11,2020-10-17,90720,432,11,0
31,2020-10-11,2020-10-17,90740,366,8,0
31,2020-10-11,2020-10-17,90742,15,0,0
31,2020-10-11,2020-10-17,92602,360,1,0
31,2020-10-11,2020-10-17,92603,245,0,0
31,2020-10-11,2020-10-17,92604,408,3,0
31,2020-10-11,2020-10-17,92606,309,2,0
31,2020-10-11,2020-10-17,92610,145,5,0
31,2020-10-11,2020-10-17,92612,586,5,0
31,2020-10-11,2020-10-17,92614,381,3,0
31,2020-10-11,2020-10-17,92617,368,6,0
31,2020-10-11,2020-10-17,92618,704,21,0
31,2020-10-11,2020-10-17,92620,741,7,0
31,2020-10-11,2020-10-17,92624,145,3,0
31,2020-10-11,2020-10-17,92625,149,2,0
31,2020-10-11,2020-10-17,92626,1268,42,0
31,2020-10-11,2020-10-17,92627,789,22,1
31,2020-10-11,2020-10-17,92629,296,10,0
31,2020-10-11,2020-10-17,92630,898,17,0
31,2020-10-11,2020-10-17,92637,247,2,0
31,2020-10-11,2020-10-17,92646,740,6,1
31,2020-10-11,2020-10-17,92647,781,19,0
31,2020-10-11,2020-10-17,92648,737,21,0
31,2020-10-11,2020-10-17,92649,534,11,0
31,2020-10-11,2020-10-17,92651,318,7,0
31,2020-10-11,2020-10-17,92653,407,5,0
31,2020-10-11,2020-10-17,92655,92,1,0
31,2020-10-11,2020-10-17,92656,565,10,0
31,2020-10-11,2020-10-17,92657,111,0,0
31,2020-10-11,2020-10-17,92660,454,9,0
31,2020-10-11,2020-10-17,92661,36,2,0
31,2020-10-11,2020-10-17,92662,32,1,0
31,2020-10-11,2020-10-17,92663,385,10,0
31,2020-10-11,2020-10-17,92672,391,14,0
31,2020-10-11,2020-10-17,92673,328,9,2
31,2020-10-11,2020-10-17,92675,438,31,1
31,2020-10-11,2020-10-17,92677,690,23,0
31,2020-10-11,2020-10-17,92679,305,7,0
31,2020-10-11,2020-10-17,92683,969,45,0
31,2020-10-11,2020-10-17,92688,533,7,0
31,2020-10-11,2020-10-17,92691,565,16,0
31,2020-10-11,2020-10-17,92692,523,13,0
31,2020-10-11,2020-10-17,92694,352,5,0
31,2020-10-11,2020-10-17,92701,749,45,0
31,2020-10-11,2020-10-17,92703,1205,81,0
31,2020-10-11,2020-10-17,92704,1080,98,2
31,2020-10-11,2020-10-17,92705,683,43,0
31,2020-10-11,2020-10-17,92706,488,45,0
31,2020-10-11,2020-10-17,92707,874,83,0
31,2020-10-11,2020-10-17,92708,732,26,1
31,2020-10-11,2020-10-17,92780,723,42,0
31,2020-10-11,2020-10-17,92782,314,3,0
31,2020-10-11,2020-10-17,92801,997,47,1
31,2020-10-11,2020-10-17,92802,712,39,1
31,2020-10-11,2020-10-17,92804,1436,62,1
31,2020-10-11,2020-10-17,92805,1206,85,0
31,2020-10-11,2020-10-17,92806,608,35,0
31,2020-10-11,2020-10-17,92807,451,18,0
31,2020-10-11,2020-10-17,92808,234,6,0
31,2020-10-11,2020-10-17,92821,632,15,0
31,2020-10-11,2020-10-17,92823,76,1,0
31,2020-10-11,2020-10-17,92831,684,33,0
31,2020-10-11,2020-10-17,92832,419,19,0
31,2020-10-11,2020-10-17,92833,666,36,0
31,2020-10-11,2020-10-17,92835,589,27,4
31,2020-10-11,2020-10-17,92840,810,35,2
31,2020-10-11,2020-10-17,92841,446,7,0
31,2020-10-11,2020-10-17,92843,487,27,0
31,2020-10-11,2020-10-17,92844,227,8,0
31,2020-10-11,2020-10-17,92845,239,3,0
31,2020-10-11,2020-10-17,92861,80,5,0
31,2020-10-11,2020-10-17,92865,256,17,1
31,2020-10-11,2020-10-17,92866,341,13,0
31,2020-10-11,2020-10-17,92867,571,26,0
31,2020-10-11,2020-10-17,92868,749,23,0
31,2020-10-11,2020-10-17,92869,427,19,0
31,2020-10-11,2020-10-17,92870,625,27,1
31,2020-10-11,2020-10-17,92886,587,26,0
31,2020-10-11,2020-10-17,92887,267,10,0
32,2020-10-18,2020-10-24,90620,796,38,0
32,2020-10-18,2020-10-24,90621,511,32,0
32,2020-10-18,2020-10-24,90623,299,2,0
32,2020-10-18,2020-10-24,90630,786,21,0
32,2020-10-18,2020-10-24,90631,1207,78,0
32,2020-10-18,2020-10-24,90680,514,26,0
32,2020-10-18,2020-10-24,90720,405,6,0
32,2020-10-18,2020-10-24,90740,697,11,0
32,2020-10-18,2020-10-24,90742,10,0,0
32,2020-10-18,2020-10-24,92602,352,3,0
32,2020-10-18,2020-10-24,92603,257,6,0
32,2020-10-18,2020-10-24,92604,397,10,1
32,2020-10-18,2020-10-24,92606,370,4,0
32,2020-10-18,2020-10-24,92610,153,8,0
32,2020-10-18,2020-10-24,92612,618,11,0
32,2020-10-18,2020-10-24,92614,472,7,0
32,2020-10-18,2020-10-24,92617,336,5,0
32,2020-10-18,2020-10-24,92618,778,28,0
32,2020-10-18,2020-10-24,92620,761,11,0
32,2020-10-18,2020-10-24,92624,106,1,1
32,2020-10-18,2020-10-24,92625,150,1,0
32,2020-10-18,2020-10-24,92626,1502,45,0
32,2020-10-18,2020-10-24,92627,840,32,0
32,2020-10-18,2020-10-24,92629,319,5,0
32,2020-10-18,2020-10-24,92630,969,22,0
32,2020-10-18,2020-10-24,92637,225,0,1
32,2020-10-18,2020-10-24,92646,767,17,0
32,2020-10-18,2020-10-24,92647,793,26,0
32,2020-10-18,2020-10-24,92648,784,15,0
32,2020-10-18,2020-10-24,92649,453,8,0
32,2020-10-18,2020-10-24,92651,287,6,0
32,2020-10-18,2020-10-24,92653,430,12,0
32,2020-10-18,2020-10-24,92655,93,8,0
32,2020-10-18,2020-10-24,92656,724,11,0
32,2020-10-18,2020-10-24,92657,135,2,0
32,2020-10-18,2020-10-24,92660,529,13,0
32,2020-10-18,2020-10-24,92661,55,3,0
32,2020-10-18,2020-10-24,92662,41,1,0
32,2020-10-18,2020-10-24,92663,392,10,0
32,2020-10-18,2020-10-24,92672,376,13,0
32,2020-10-18,2020-10-24,92673,367,10,0
32,2020-10-18,2020-10-24,92675,632,32,0
32,2020-10-18,2020-10-24,92677,728,22,0
32,2020-10-18,2020-10-24,92679,327,5,0
32,2020-10-18,2020-10-24,92683,1054,39,1
32,2020-10-18,2020-10-24,92688,575,17,0
32,2020-10-18,2020-10-24,92691,586,18,0
32,2020-10-18,2020-10-24,92692,558,19,0
32,2020-10-18,2020-10-24,92694,363,8,0
32,2020-10-18,2020-10-24,92701,735,57,2
32,2020-10-18,2020-10-24,92703,1272,83,0
32,2020-10-18,2020-10-24,92704,1104,90,0
32,2020-10-18,2020-10-24,92705,735,55,0
32,2020-10-18,2020-10-24,92706,615,39,0
32,2020-10-18,2020-10-24,92707,943,88,1
32,2020-10-18,2020-10-24,92708,790,24,0
32,2020-10-18,2020-10-24,92780,738,45,1
32,2020-10-18,2020-10-24,92782,336,12,0
32,2020-10-18,2020-10-24,92801,989,56,2
32,2020-10-18,2020-10-24,92802,633,28,0
32,2020-10-18,2020-10-24,92804,1566,66,4
32,2020-10-18,2020-10-24,92805,1121,84,0
32,2020-10-18,2020-10-24,92806,602,37,0
32,2020-10-18,2020-10-24,92807,527,29,0
32,2020-10-18,2020-10-24,92808,256,3,0
32,2020-10-18,2020-10-24,92821,616,24,1
32,2020-10-18,2020-10-24,92823,84,0,0
32,2020-10-18,2020-10-24,92831,710,30,2
32,2020-10-18,2020-10-24,92832,437,22,0
32,2020-10-18,2020-10-24,92833,804,38,0
32,2020-10-18,2020-10-24,92835,632,17,4
32,2020-10-18,2020-10-24,92840,802,35,4
32,2020-10-18,2020-10-24,92841,398,22,0
32,2020-10-18,2020-10-24,92843,527,19,1
32,2020-10-18,2020-10-24,92844,228,7,0
32,2020-10-18,2020-10-24,92845,246,8,0
32,2020-10-18,2020-10-24,92861,75,6,0
32,2020-10-18,2020-10-24,92865,299,8,0
32,2020-10-18,2020-10-24,92866,274,12,0
32,2020-10-18,2020-10-24,92867,552,21,0
32,2020-10-18,2020-10-24,92868,684,27,0
32,2020-10-18,2020-10-24,92869,465,25,1
32,2020-10-18,2020-10-24,92870,683,43,0
32,2020-10-18,2020-10-24,92886,663,26,1
32,2020-10-18,2020-10-24,92887,229,9,0
33,2020-10-25,2020-10-31,90620,958,18,0
33,2020-10-25,2020-10-31,90621,650,34,2
33,2020-10-25,2020-10-31,90623,286,6,0
33,2020-10-25,2020-10-31,90630,824,22,0
33,2020-10-25,2020-10-31,90631,1058,68,1
33,2020-10-25,2020-10-31,90680,398,13,0
33,2020-10-25,2020-10-31,90720,383,5,0
33,2020-10-25,2020-10-31,90740,603,10,0
33,2020-10-25,2020-10-31,90742,3,0,0
33,2020-10-25,2020-10-31,92602,295,7,0
33,2020-10-25,2020-10-31,92603,272,7,0
33,2020-10-25,2020-10-31,92604,391,12,0
33,2020-10-25,2020-10-31,92606,284,3,0
33,2020-10-25,2020-10-31,92610,121,2,0
33,2020-10-25,2020-10-31,92612,590,5,0
33,2020-10-25,2020-10-31,92614,377,13,0
33,2020-10-25,2020-10-31,92617,330,1,0
33,2020-10-25,2020-10-31,92618,627,27,0
33,2020-10-25,2020-10-31,92620,661,15,0
33,2020-10-25,2020-10-31,92624,104,3,0
33,2020-10-25,2020-10-31,92625,135,2,0
33,2020-10-25,2020-10-31,92626,1504,46,0
33,2020-10-25,2020-10-31,92627,848,36,0
33,2020-10-25,2020-10-31,92629,316,4,0
33,2020-10-25,2020-10-31,92630,936,25,0
33,2020-10-25,2020-10-31,92637,239,7,1
33,2020-10-25,2020-10-31,92646,804,21,0
33,2020-10-25,2020-10-31,92647,715,33,0
33,2020-10-25,2020-10-31,92648,813,24,0
33,2020-10-25,2020-10-31,92649,500,13,0
33,2020-10-25,2020-10-31,92651,325,7,0
33,2020-10-25,2020-10-31,92653,411,10,0
33,2020-10-25,2020-10-31,92655,103,7,0
33,2020-10-25,2020-10-31,92656,858,14,0
33,2020-10-25,2020-10-31,92657,117,2,0
33,2020-10-25,2020-10-31,92660,483,13,0
33,2020-10-25,2020-10-31,92661,41,1,0
33,2020-10-25,2020-10-31,92662,40,1,0
33,2020-10-25,2020-10-31,92663,408,10,0
33,2020-10-25,2020-10-31,92672,390,13,0
33,2020-10-25,2020-10-31,92673,308,9,1
33,2020-10-25,2020-10-31,92675,639,26,2
33,2020-10-25,2020-10-31,92677,685,22,0
33,2020-10-25,2020-10-31,92679,310,13,0
33,2020-10-25,2020-10-31,92683,1088,47,0
33,2020-10-25,2020-10-31,92688,500,10,0
33,2020-10-25,2020-10-31,92691,616,22,1
33,2020-10-25,2020-10-31,92692,593,14,0
